accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,21,Actinomyces,1654,9,998719,0,1184,Actinomyces graevenitzii,55565,0,999891,0,21
NZ_CP033459.1,4471,Pseudoprevotella,2884814,4467,995392,49,4,Pseudoprevotella muciniphila,2133944,4467,995392,49,4
CAKAFU010000002.1,21,Alloprevotella,1283313,0,999891,0,21,Alloprevotella tannerae,76122,0,999891,0,21
NZ_CP036550.1,4440,Bacteroides,816,4336,993917,1555,104,Bacteroides fragilis,817,4278,995356,116,162
NZ_CP049272.1,452,Campylobacter,194,2421,997453,13,25,Campylobacter concisus,199,452,999455,5,0
NZ_CP012544.1,1624,Campylobacter,194,2421,997453,13,25,Campylobacter showae,204,1616,998264,24,8
NZ_CP022384.1,72,Capnocytophaga,1016,72,999827,13,0,Capnocytophaga leadbetteri,327575,70,999840,0,2
ACIL03000013.1,21,Catonella,43996,0,999891,0,21,Catonella morbi,43997,0,999891,0,21
NZ_CP028101.1,862,Fusobacterium,848,11665,987786,0,461,Fusobacterium nucleatum,851,773,999045,5,89
NZ_CP024703.1,195,Fusobacterium,848,11665,987786,0,461,Fusobacterium pseudoperiodonticum,2663009,189,999716,1,6
NZ_CP083637.1,164,Gemella,1378,164,999748,0,0,Gemella haemolysans,1379,164,999748,0,0
NZ_CP031243.1,35728,Haemophilus,724,40067,959662,52,131,Haemophilus haemolyticus,726,34559,964171,13,1169
NZ_AP018768.1,3854,Haemophilus,724,40067,959662,52,131,Haemophilus influenzae,727,3595,995923,135,259
NZ_CP038817.1,82,Haemophilus,724,40067,959662,52,131,Haemophilus parahaemolyticus,735,82,999830,0,0
NZ_CP035368.2,534,Haemophilus,724,40067,959662,52,131,Haemophilus parainfluenzae,729,526,999358,20,8
NZ_LR134378.1,52,Lautropia,47670,52,999860,0,0,Lautropia mirabilis,47671,52,999860,0,0
NZ_AP019831.1,21,Leptotrichia,32067,21,999891,0,0,Leptotrichia trevisanii,109328,21,999891,0,0
NZ_CP101528.1,278,Micrococcus,1269,327,999583,0,2,Micrococcus luteus,1270,221,999634,0,57
NZ_CP126965.1,51,Micrococcus,1269,327,999583,0,2,Micrococcus lylae,1273,51,999861,0,0
NZ_CP078113.1,701471,Neisseria,482,702607,296818,10,477,Neisseria gonorrhoeae,485,667323,298436,5,34148
NZ_CP030820.1,1592,Neisseria,482,702607,296818,10,477,Neisseria meningitidis,487,1504,996362,1958,88
NZ_CP073114.1,21,Neisseria,482,702607,296818,10,477,Neisseria subflava,28449,19,999817,74,2
NZ_CP092048.1,401,Porphyromonas,836,397,999454,57,4,Porphyromonas gingivalis,837,397,999495,16,4
NC_019960.1,103,Prevotella,838,3353,921185,1,75373,Prevotella dentalis,52227,103,999755,54,0
NZ_CP024696.1,1151,Prevotella,838,3353,921185,1,75373,Prevotella intermedia,28131,1114,998621,140,37
NZ_CP072363.1,62,Prevotella,838,3353,921185,1,75373,Prevotella jejuni,1177574,62,999758,92,0
NZ_CP072390.1,41,Prevotella,838,3353,921185,1,75373,Prevotella scopos,589437,40,999860,11,1
NZ_CP079201.1,51,Rothia,32207,51,999857,4,0,Rothia dentocariosa,2047,51,999860,1,0
NZ_LS483444.1,31,Streptococcus,1301,148422,851254,3,233,Streptococcus australis,113107,29,999844,37,2
NZ_CP012646.1,115036,Streptococcus,1301,148422,851254,3,233,Streptococcus mitis,28037,105303,884852,24,9733
NZ_CP102583.1,33249,Streptococcus,1301,148422,851254,3,233,Streptococcus pneumoniae,1313,31701,966208,455,1548
NC_015875.1,103,Streptococcus,1301,148422,851254,3,233,Streptococcus pseudopneumoniae,257758,87,999781,28,16
NZ_CP079193.1,185,Streptococcus,1301,148422,851254,3,233,Streptococcus suis,1307,181,999714,13,4
NZ_CP009227.1,401,Treponema,157,2077,997527,41,267,Treponema sp. OMZ 838,1539298,206,999511,0,195
NZ_CAKAHJ010000001.1,1172,Actinomyces,1654,9,998719,0,1184,uncultured Actinomyces sp.,249061,0,998740,0,1172
NZ_CALGPY010000005.1,370,Campylobacter,194,2421,997453,13,25,uncultured Campylobacter sp.,218934,0,999542,0,370
NZ_CAKOJV010000001.1,11069,Fusobacterium,848,11665,987786,0,461,uncultured Fusobacterium sp.,159267,0,988843,0,11069
NZ_CAJTJS010000001.1,77369,Prevotella,838,3353,921185,1,75373,uncultured Prevotella sp.,159272,0,922543,0,77369
NZ_CAMNMG010000001.1,51,Streptococcus,1301,148422,851254,3,233,uncultured Streptococcus sp.,83427,0,999861,0,51
NZ_CALHUL010000006.1,1943,Treponema,157,2077,997527,41,267,uncultured Treponema sp.,162155,0,997969,0,1943
NZ_CP020566.1,21,Veillonella,29465,1097,998815,0,0,Veillonella atypica,39777,21,999891,0,0
NZ_LR134375.1,21,Veillonella,29465,1097,998815,0,0,Veillonella dispar,39778,20,999891,0,1
NZ_AP022321.1,21,Veillonella,29465,1097,998815,0,0,Veillonella nakazawae,2682456,20,999891,0,1
NZ_CP019721.1,1034,Veillonella,29465,1097,998815,0,0,Veillonella parvula,29466,1025,998878,0,9
