read_accession_id,count
CP097095.1,166
NZ_LT635457.1,26268
NZ_CP033459.1,6702
CAKAFU010000002.1,7289
NZ_CP032823.1,83716
NZ_CP102541.1,10598
NZ_CP036550.1,304
NZ_CP049272.1,7164
NZ_CP082871.1,62
NZ_CP028101.1,41708
NZ_AP018768.1,167617
NZ_CP038817.1,7451
NC_013203.1,587
NZ_LR134378.1,6047
NZ_AP019829.2,395
NZ_CP101528.1,221
NZ_CP014234.1,39
NC_019960.1,1782
NZ_CP024696.1,337
NZ_CP072363.1,9385
NZ_CP079201.1,169
NZ_CP079822.1,106646
NZ_CP072390.1,73
NZ_CP102197.1,175050
NZ_CP060204.1,47
NZ_CP012071.1,130
NZ_CP012646.1,21108
NZ_CP102583.1,36241
NZ_CP079193.1,104
NZ_CP009227.1,83
NZ_CAKAHJ010000001.1,11031
NZ_CALGPY010000005.1,104
NZ_CAKOJV010000001.1,42
NZ_CANLQP010000001.1,48725
NZ_CAMUES010000001.1,3315
NZ_CAJTJS010000001.1,15443
NZ_CABPWA010000001.1,104
NZ_CAMNMG010000001.1,291
NZ_CALHUL010000006.1,17100
NZ_CP020566.1,155458
NZ_LR134375.1,30161
NZ_AP022321.1,130
NZ_CP019721.1,462
NZ_JAGZUH010000001.1,70
