accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CP097095.1,38994,Actinomyces,1654,1673,958165,4,40111,Actinomyces graevenitzii,55565,0,960959,0,38994
NZ_LT635457.1,361,Actinomyces,1654,1673,958165,4,40111,Actinomyces pacaensis,1852377,360,999563,29,1
NZ_CP033459.1,28,Pseudoprevotella,2884814,27,999925,0,1,Pseudoprevotella muciniphila,2133944,27,999925,0,1
CAKAFU010000002.1,42,Alloprevotella,1283313,0,999911,0,42,Alloprevotella tannerae,76122,0,999911,0,42
NZ_CP102541.1,1204,Bifidobacterium,1678,1202,998676,73,2,Bifidobacterium longum,216816,727,998741,8,477
NZ_CP049272.1,15611,Campylobacter,194,15603,984325,0,25,Campylobacter concisus,199,15515,984342,0,96
MN164484.2,3,Guelphvirus,2732062,3,999950,0,0,Escherichia virus ECH1,2593465,0,999950,0,3
NZ_CP028101.1,41,Fusobacterium,848,122,999815,10,6,Fusobacterium nucleatum,851,29,999912,0,12
NZ_CP024703.1,39,Fusobacterium,848,122,999815,10,6,Fusobacterium pseudoperiodonticum,2663009,33,999914,0,6
NZ_CP083637.1,5622,Gemella,1378,5573,994331,0,49,Gemella haemolysans,1379,5532,994331,0,90
NZ_AP018768.1,36,Haemophilus,724,5200,994684,0,69,Haemophilus influenzae,727,30,999914,3,6
NZ_CP038817.1,32,Haemophilus,724,5200,994684,0,69,Haemophilus parahaemolyticus,735,32,999921,0,0
NZ_CP035368.2,5201,Haemophilus,724,5200,994684,0,69,Haemophilus parainfluenzae,729,5029,994752,0,172
NC_013203.1,13952,Lancefieldella,2767353,13943,986001,0,9,Lancefieldella parvula,1382,13936,986001,0,16
NZ_LR134378.1,10468,Lautropia,47670,10435,989485,0,33,Lautropia mirabilis,47671,10435,989485,0,33
NZ_AP019831.1,20,Leptotrichia,32067,13049,986619,0,285,Leptotrichia trevisanii,109328,16,999896,37,4
NZ_AP019829.2,13314,Leptotrichia,32067,13049,986619,0,285,Leptotrichia wadei,157687,11686,986639,0,1628
NZ_CP101528.1,150,Micrococcus,1269,149,999798,5,1,Micrococcus luteus,1270,90,999803,0,60
NZ_CP014234.1,44,Moraxella,475,44,999909,0,0,Moraxella osloensis,34062,41,999909,0,3
NZ_CP053939.1,11819,Neisseria,482,11717,988129,5,102,Neisseria mucosa,488,7717,988134,0,4102
NZ_CP024696.1,92,Prevotella,838,22419,977421,0,113,Prevotella intermedia,28131,80,999858,3,12
NZ_CP072363.1,22351,Prevotella,838,22419,977421,0,113,Prevotella jejuni,1177574,20940,977602,0,1411
NZ_CP072390.1,32,Prevotella,838,22419,977421,0,113,Prevotella scopos,589437,27,999918,3,5
NZ_CP079201.1,74,Rothia,32207,386384,612757,240,572,Rothia dentocariosa,2047,73,999859,20,1
NZ_CP079822.1,386865,Rothia,32207,386384,612757,240,572,Rothia mucilaginosa,43675,385835,612893,195,1030
NZ_CP102197.1,25520,Schaalia,2529408,25379,972544,1889,141,Schaalia odontolytica,1660,25308,973453,980,212
NZ_CP060204.1,51,Selenomonas,970,50627,949296,7,23,Selenomonas timonae,2754044,51,999902,0,0
NZ_CP012071.1,50599,Selenomonas,970,50627,949296,7,23,Selenomonas sp. oral taxon 478,712538,42716,949354,0,7883
NZ_LS483444.1,52,Streptococcus,1301,115099,884390,24,440,Streptococcus australis,113107,46,999855,46,6
NZ_CP012646.1,114804,Streptococcus,1301,115099,884390,24,440,Streptococcus mitis,28037,90780,885146,3,24024
NC_015875.1,307,Streptococcus,1301,115099,884390,24,440,Streptococcus pseudopneumoniae,257758,198,999581,65,109
NZ_CP079193.1,105,Streptococcus,1301,115099,884390,24,440,Streptococcus suis,1307,89,999825,23,16
NZ_CAKAHJ010000001.1,2429,Actinomyces,1654,1673,958165,4,40111,uncultured Actinomyces sp.,249061,0,997524,0,2429
NZ_CALGPY010000005.1,17,Campylobacter,194,15603,984325,0,25,uncultured Campylobacter sp.,218934,0,999936,0,17
NZ_CAKOJV010000001.1,48,Fusobacterium,848,122,999815,10,6,uncultured Fusobacterium sp.,159267,0,999905,0,48
NZ_CAJTJS010000001.1,57,Prevotella,838,22419,977421,0,113,uncultured Prevotella sp.,159272,0,999896,0,57
NZ_CAKAIK010000001.1,17,Rothia,32207,386384,612757,240,572,uncultured Rothia sp.,316088,0,999936,0,17
NZ_CAMNMG010000001.1,271,Streptococcus,1301,115099,884390,24,440,uncultured Streptococcus sp.,83427,0,999682,0,271
NZ_CALHUL010000006.1,897,Treponema,157,759,999056,0,138,uncultured Treponema sp.,162155,0,999056,0,897
NZ_CP020566.1,2810,Veillonella,29465,277365,721533,36,1019,Veillonella atypica,39777,2761,996989,154,49
NZ_LR134375.1,204441,Veillonella,29465,277365,721533,36,1019,Veillonella dispar,39778,175866,795330,182,28575
NZ_AP022321.1,68343,Veillonella,29465,277365,721533,36,1019,Veillonella nakazawae,2682456,51507,931392,218,16836
NZ_CP019721.1,2663,Veillonella,29465,277365,721533,36,1019,Veillonella parvula,29466,2597,996502,788,66
NZ_JAGZUH010000001.1,127,Veillonella,29465,277365,721533,36,1019,Veillonella sp.,1926307,0,999826,0,127
