read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP039712.1,48601,root,48406,Bacteria,48406,Bacillota,48404,Bacilli,48404,Lactobacillales,48403,Enterococcaceae,48401,Vagococcus,48384,Vagococcus zengguangii,48300
NZ_CP033459.1,113519,root,113167,Bacteria,113167,Bacteroidota,113167,Bacteroidia,113125,Bacteroidales,113125,Prevotellaceae,113119,Pseudoprevotella,113096,Pseudoprevotella muciniphila,113096
NZ_AP019735.1,3725,root,3714,Bacteria,3714,Bacteroidota,3714,Bacteroidia,3699,Bacteroidales,3699,Rikenellaceae,3637,Alistipes,3637,Alistipes communis,3636
NZ_CP050497.1,21036,root,20961,Bacteria,20961,Spirochaetota,20961,Spirochaetia,20961,Spirochaetales,20961,Treponemataceae,20961,Treponema,20961,Treponema vincentii,17408
NZ_CP027228.1,54433,root,54245,Bacteria,54245,Bacillota,54245,Clostridia,54190,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,54188,Mogibacterium diversum,54120
NC_001422.1,21633,root,21547,Viruses,285,Phixviricota,284,Malgrandaviricetes,284,Petitvirales,284,Microviridae,284,Sinsheimervirus,0,Sinsheimervirus phiX174,0
NZ_CP036259.1,105882,root,105521,Bacteria,105521,Bacillota,105521,Negativicutes,105521,Selenomonadales,105521,Sporomusaceae,105521,Sporomusa,105521,Sporomusa termitida,105520
NZ_CP085178.1,20205,root,20134,Bacteria,20134,Bacillota,20134,Bacilli,20134,Lactobacillales,20134,Lactobacillaceae,20134,Pediococcus,20124,Pediococcus pentosaceus,20114
NZ_CP019668.1,34951,root,34843,Bacteria,34843,Pseudomonadota,34843,Betaproteobacteria,34843,Burkholderiales,34843,Burkholderiaceae,34843,Burkholderia,34824,Burkholderia cenocepacia,26188
NZ_CP017038.2,24354,root,24273,Bacteria,24273,Bacteroidota,24273,Bacteroidia,24273,Bacteroidales,24273,Tannerellaceae,24273,Tannerella,24273,Tannerella serpentiformis,24273
NC_012756.1,101624,root,101274,Viruses,101267,Uroviricota,101267,Caudoviricetes,101267,unclassified Caudoviricetes order,0,unclassified Caudoviricetes family,0,unclassified Caudoviricetes genus,0,Streptococcus phage PH10,101267
NZ_CP027286.1,10398,root,10361,Bacteria,10361,Bacillota,10361,Clostridia,10361,Eubacteriales,10361,Clostridiaceae,10361,Clostridium,10361,Clostridium chauvoei,10313
NZ_CP066560.1,8729,root,8699,Bacteria,8699,Pseudomonadota,8693,Gammaproteobacteria,8693,Pasteurellales,8675,Pasteurellaceae,8675,Histophilus,8411,Histophilus somni,8411
NZ_CP072246.1,6717,root,6691,Bacteria,6691,Bacteroidota,6686,Bacteroidia,6675,Bacteroidales,6675,Bacteroidaceae,6229,Phocaeicola,6007,Phocaeicola dorei,5762
NZ_CP047311.1,59721,root,59506,Bacteria,59506,Pseudomonadota,59506,Gammaproteobacteria,59506,Pseudomonadales,59471,Pseudomonadaceae,59470,Pseudomonas,59455,Pseudomonas putida,24033
NZ_CP012672.1,9491,root,9451,Bacteria,9451,Myxococcota,9450,unclassified Myxococcota class,0,Polyangiales,9450,Polyangiaceae,9450,Sorangium,9450,Sorangium cellulosum,2707
NZ_CP117966.1,28235,root,28126,Bacteria,28126,Bacillota,28125,Clostridia,28090,Eubacteriales,29,Lachnospiraceae,27826,Roseburia,27133,Roseburia hominis,27069
NZ_CP068103.1,7827,root,7805,Bacteria,7805,Bacillota,7782,Tissierellia,7691,Tissierellales,7613,Peptoniphilaceae,7613,Peptoniphilus,7459,Peptoniphilus harei,7455
NZ_CP046313.1,71312,root,71047,Bacteria,71045,Bacillota,70975,Bacilli,70959,Bacillales,70901,unclassified Bacillales family,0,Gemella,70896,Gemella sanguinis,70748
NC_000866.4,3297,root,3284,Viruses,3284,Uroviricota,3284,Caudoviricetes,3284,unclassified Caudoviricetes order,0,Straboviridae,3283,Tequatrovirus,3281,Tequatrovirus T4,2538
NZ_CP017042.1,39691,root,39561,Bacteria,39561,Bacillota,39561,Negativicutes,39561,Selenomonadales,39561,Selenomonadaceae,39561,Selenomonas,39561,Selenomonas sp. oral taxon 920,39479
NZ_CP017761.1,165959,root,165371,Bacteria,165371,Bacillota,165371,Bacilli,165371,Lactobacillales,165140,Carnobacteriaceae,164550,Marinilactibacillus,163922,Marinilactibacillus sp. 15R,163922
NZ_CP008852.1,10082,root,10037,Bacteria,10037,Bacillota,10037,Negativicutes,10037,Selenomonadales,10037,Sporomusaceae,10037,Pelosinus,10037,Pelosinus sp. UFO1,10037
NZ_CP098491.1,4912,root,4904,Bacteria,4902,Bacillota,4896,Bacilli,4895,Bacillales,4893,Bacillaceae,4892,Bacillus,4886,Bacillus subtilis,842
NZ_CP118095.1,23666,root,23580,Bacteria,23579,Bacillota,23449,Bacilli,23362,Lactobacillales,23334,Aerococcaceae,23244,Aerococcus,23244,Aerococcus christensenii,23244
